ID,he_id,he
53926,53926,-0.019252956
53927,53927,-0.16943584
53928,53928,-0.044754838
53929,53929,-0.098609691
53930,53930,-0.026246441
53931,53931,-0.05770693
53932,53932,-0.086519427
53933,53933,-0.168109693
53934,53934,-0.122185868
53935,53935,-0.14048551
53936,53936,-0.182882129
53937,53937,-0.183494971
53938,53938,-0.165319072
53939,53939,-0.061084612
53940,53940,-0.092367728
53941,53941,-0.194792298
53942,53942,-0.169225535
53943,53943,-0.071427073
53944,53944,-0.052188309
53945,53945,-0.101799332
53946,53946,-0.086941803
53947,53947,-0.176909948
53948,53948,-0.030946087
53949,53949,-0.186593458
53950,53950,-0.195866712
53951,53951,-0.038265166
53952,53952,-0.160216681
53953,53953,-0.160302311
53954,53954,-0.044642824
53955,53955,-0.110465183
53956,53956,-0.040457742
53957,53957,-0.032927342
53958,53958,-0.039567533
53959,53959,-0.14455076
53960,53960,-0.038622859
53961,53961,-0.054407877
53962,53962,-0.128660674
53963,53963,-0.012195093
53964,53964,-0.11576674
53965,53965,-0.056448178
53966,53966,-0.102451834
53967,53967,-0.092476933
53968,53968,-0.012257955
53969,53969,-0.077923211
53970,53970,-0.140278821
53971,53971,-0.125718086
53972,53972,-0.016139856
53973,53973,-0.137519303
53974,53974,-0.051170413
53975,53975,-0.054479347
53976,53976,-0.071901322
53977,53977,-0.066794979
53978,53978,-0.156681515
53979,53979,-0.046940245
53980,53980,-0.076571342
53981,53981,-0.187866648
53982,53982,-0.081115469
53983,53983,-0.169843562
53984,53984,-0.088299948
53985,53985,-0.025724574
53986,53986,-0.118504426
53987,53987,-0.181184422
53988,53988,-0.046017697
53989,53989,-0.108429165
53990,53990,-0.05542319
53991,53991,-0.196331139
53992,53992,-0.066837119
53993,53993,-0.112809302
53994,53994,-0.125452928
53995,53995,-0.01652813
53996,53996,-0.122570076
53997,53997,-0.065469806
53998,53998,-0.121260563
53999,53999,-0.099013627
54000,54000,-0.021272127
54001,54001,-0.111714902
54002,54002,-0.149779136
54003,54003,-0.166237403
54004,54004,-0.189688856
54005,54005,-0.046576263
54006,54006,-0.126031473
54007,54007,-0.174050813
54008,54008,-0.07967913
54009,54009,-0.021192558
54010,54010,-0.030913735
54011,54011,-0.079672497
54012,54012,-0.070689903
54013,54013,-0.021237548
54014,54014,-0.043016954
54015,54015,-0.096913229
54016,54016,-0.071971792
54017,54017,-0.056717574
54018,54018,-0.169014214
54019,54019,-0.059656607
54020,54020,-0.186525294
54021,54021,-0.088956042
54022,54022,-0.019343619
54023,54023,-0.082636561
54024,54024,-0.050605807
54025,54025,-0.131844722
54026,54026,-0.016212872
54027,54027,-0.113564664
54028,54028,-0.150154524
54029,54029,-0.03831751
54030,54030,-0.052296549
54031,54031,-0.153660565
54032,54032,-0.139182475
54033,54033,-0.197935539
54034,54034,-0.045455179
54035,54035,-0.07994684
54036,54036,-0.07933862
54037,54037,-0.164112889
54038,54038,-0.191480485
54039,54039,-0.029121585
54040,54040,-0.087008906
54041,54041,-0.118961669
54042,54042,-0.124419886
54043,54043,-0.071510443
54044,54044,-0.195290113
54045,54045,-0.135461944
54046,54046,-0.125379555
54047,54047,-0.125879662
54048,54048,-0.105041032
54049,54049,-0.068913317
54050,54050,-0.143906663
54051,54051,-0.196466199
54052,54052,-0.094711629
54053,54053,-0.048142136
54054,54054,-0.052723883
54055,54055,-0.17951124
54056,54056,-0.13850338
54057,54057,-0.174865638
54058,54058,-0.023088872
54059,54059,-0.074335636
54060,54060,-0.036027604
54061,54061,-0.098196349
54062,54062,-0.080692772
54063,54063,-0.091527751
54064,54064,-0.106390642
54065,54065,-0.156552003
54066,54066,-0.054842245
54067,54067,-0.109838681
54068,54068,-0.157693146
54069,54069,-0.085938544
54070,54070,-0.071032051
54071,54071,-0.145234048
54072,54072,-0.126503681
54073,54073,-0.147717661
54074,54074,-0.172521823
54075,54075,-0.190492891
54076,54076,-0.103834881
54077,54077,-0.159955022
54078,54078,-0.153121501
54079,54079,-0.02205285
54080,54080,-0.175071002
54081,54081,-0.108058362
54082,54082,-0.029716073
54083,54083,-0.071314001
54084,54084,-0.068520725
54085,54085,-0.057791807
54086,54086,-0.066719286
54087,54087,-0.109421857
54088,54088,-0.050363333
54089,54089,-0.099147896
54090,54090,-0.180861202
54091,54091,-0.143115407
54092,54092,-0.140335981
54093,54093,-0.05533846
54094,54094,-0.133979163
54095,54095,-0.076211929
54096,54096,-0.063993602
54097,54097,-0.055876995
54098,54098,-0.156780473
54099,54099,-0.010038477
54100,54100,-0.114817666
54101,54101,-0.011280229
54102,54102,-0.08454287
54103,54103,-0.046004358
54104,54104,-0.082508491
54105,54105,-0.045467914
54106,54106,-0.011201753
54107,54107,-0.075797225
54108,54108,-0.069114246
54109,54109,-0.188336055
54110,54110,-0.026916833
54111,54111,-0.136249187
54112,54112,-0.172726923
54113,54113,-0.041122586
54114,54114,-0.19375219
54115,54115,-0.151058361
54116,54116,-0.096703779
54117,54117,-0.177065357
54118,54118,-0.104384081
54119,54119,-0.063515541
54120,54120,-0.160893588
54121,54121,-0.062562373
54122,54122,-0.144383434
54123,54123,-0.013058789
54124,54124,-0.08145468
54125,54125,-0.156889481
54126,54126,-0.153045556
54127,54127,-0.087627782
54128,54128,-0.188331009
54129,54129,-0.151114971
54130,54130,-0.072674527
54131,54131,-0.060246669
54132,54132,-0.160139313
54133,54133,-0.148250075
54134,54134,-0.031651806
54135,54135,-0.027648977
54136,54136,-0.105525692
54137,54137,-0.063795979
54138,54138,-0.155516736
54139,54139,-0.171121059
54140,54140,-0.067176502
54141,54141,-0.167146784
54142,54142,-0.137352862
54143,54143,-0.173707155
54144,54144,-0.168521442
54145,54145,-0.020163018
54146,54146,-0.173693513
54147,54147,-0.131460412
54148,54148,-0.135049258
54149,54149,-0.140924802
54150,54150,-0.185654561
54151,54151,-0.155340256
54152,54152,-0.190464727
54153,54153,-0.170956266
54154,54154,-0.194834052
54155,54155,-0.112665529
54156,54156,-0.027560143
54157,54157,-0.103337478
54158,54158,-0.046526839
54159,54159,-0.16940227
54160,54160,-0.12357757
54161,54161,-0.043396177
54162,54162,-0.079326667
54163,54163,-0.039078468
54164,54164,-0.165453029
54165,54165,-0.140286066
54166,54166,-0.123466137
54167,54167,-0.090018336
54168,54168,-0.164813645
54169,54169,-0.084533492
54170,54170,-0.111714912
54171,54171,-0.080573465
54172,54172,-0.199449519
54173,54173,-0.118142978
54174,54174,-0.026471903
54175,54175,-0.122945635
54176,54176,-0.158246464
54177,54177,-0.11853864
54178,54178,-0.165467593
54179,54179,-0.145193232
54180,54180,-0.069305115
54181,54181,-0.043228861
54182,54182,-0.15923
54183,54183,-0.192876365
54184,54184,-0.016920046
54185,54185,-0.016797191
54186,54186,-0.152030124
54187,54187,-0.044819939
54188,54188,-0.146604259
54189,54189,-0.037549896
54190,54190,-0.161491809
54191,54191,-0.046892835
54192,54192,-0.116795598
54193,54193,-0.199810202
54194,54194,-0.073125413
54195,54195,-0.164002036
54196,54196,-0.089434175
54197,54197,-0.100799018
54198,54198,-0.154593887
54199,54199,-0.043973071
54200,54200,-0.056630649
54201,54201,-0.12478213
54202,54202,-0.094906199
54203,54203,-0.070185465
54204,54204,-0.071637903
54205,54205,-0.122023569
54206,54206,-0.089551515
54207,54207,-0.034990362
54208,54208,-0.027950829
54209,54209,-0.103903351
54210,54210,-0.024164716
54211,54211,-0.085908266
54212,54212,-0.046203748
54213,54213,-0.016761226
54214,54214,-0.036771439
54215,54215,-0.015586526
54216,54216,-0.189120525
54217,54217,-0.042820014
54218,54218,-0.073537528
54219,54219,-0.131502607
54220,54220,-0.013235178
54221,54221,-0.043255879
54222,54222,-0.126430179
54223,54223,-0.088264934
54224,54224,-0.161557454
54225,54225,-0.051317849
54226,54226,-0.018003986
54227,54227,-0.102637891
54228,54228,-0.033511921
54229,54229,-0.105869955
54230,54230,-0.111053906
54231,54231,-0.033394825
54232,54232,-0.167337769
54233,54233,-0.175206555
54234,54234,-0.088536309
54235,54235,-0.195351933
54236,54236,-0.047159266
54237,54237,-0.174951476
54238,54238,-0.156628464
54239,54239,-0.147468979
54240,54240,-0.042183338
54241,54241,-0.011078861
54242,54242,-0.159324666
54243,54243,-0.056292053
54244,54244,-0.180959174
54245,54245,-0.173796448
54246,54246,-0.196653962
54247,54247,-0.064970493
54248,54248,-0.178996876
54249,54249,-0.189954285
54250,54250,-0.131778864
54251,54251,-0.014181427
54252,54252,-0.044332919
54253,54253,-0.127955778
54254,54254,-0.105562684
54255,54255,-0.034202698
54256,54256,-0.020030801
54257,54257,-0.19606398
54258,54258,-0.194812472
54259,54259,-0.191318697
54260,54260,-0.142585257
54261,54261,-0.187500479
54262,54262,-0.091961571
54263,54263,-0.080273901
54264,54264,-0.145265863
54265,54265,-0.15644849
54266,54266,-0.198883681
54267,54267,-0.122684455
54268,54268,-0.053280161
54269,54269,-0.100445287
54270,54270,-0.027355394
54271,54271,-0.156914112
54272,54272,-0.03803236
54273,54273,-0.129026365
54274,54274,-0.189820085
54275,54275,-0.09137217
54276,54276,-0.055852233
54277,54277,-0.187916879
54278,54278,-0.045124025
54279,54279,-0.044257961
54280,54280,-0.172072043
54281,54281,-0.128065717
54282,54282,-0.016532835
54283,54283,-0.161521656
54284,54284,-0.017868701
54285,54285,-0.098137984
54286,54286,-0.182443602
54287,54287,-0.026304141
54288,54288,-0.092176372
54289,54289,-0.163097124
54290,54290,-0.062800636
54291,54291,-0.120122672
54292,54292,-0.019552754
54293,54293,-0.120321694
54294,54294,-0.031378119
54295,54295,-0.150179289
54296,54296,-0.056098526
54297,54297,-0.035052459
54298,54298,-0.199635453
54299,54299,-0.161436791
54300,54300,-0.163925958
54301,54301,-0.049163201
54302,54302,-0.193904
54303,54303,-0.189458394
54304,54304,-0.153819806
54305,54305,-0.039388543
54306,54306,-0.071253172
54307,54307,-0.013378657
54308,54308,-0.071198942
54309,54309,-0.040247074
54310,54310,-0.09835409
54311,54311,-0.100203124
54312,54312,-0.156572766
54313,54313,-0.071972071
54314,54314,-0.021357645
54315,54315,-0.185989128
54316,54316,-0.196817025
54317,54317,-0.068456636
54318,54318,-0.022225622
54319,54319,-0.144823253
54320,54320,-0.192374898
54321,54321,-0.0240309
54322,54322,-0.114194415
54323,54323,-0.056960468
54324,54324,-0.134932125
54325,54325,-0.146238704
54326,54326,-0.020628465
54327,54327,-0.148703485
54328,54328,-0.137260128
54329,54329,-0.142648041
54330,54330,-0.059734639
54331,54331,-0.144879261
54332,54332,-0.163205958
54333,54333,-0.070121993
54334,54334,-0.127626177
54335,54335,-0.12514852
54336,54336,-0.152846126
54337,54337,-0.088579506
54338,54338,-0.185947033
54339,54339,-0.185185322
54340,54340,-0.06517549
54341,54341,-0.114849306
54342,54342,-0.191958667
54343,54343,-0.169170124
54344,54344,-0.174118339
54345,54345,-0.013149042
54346,54346,-0.180057337
54347,54347,-0.060216891
54348,54348,-0.108642183
54349,54349,-0.182750436
54350,54350,-0.183399732
54351,54351,-0.177778598
54352,54352,-0.138387427
54353,54353,-0.027643578
54354,54354,-0.104132291
54355,54355,-0.12624868
54356,54356,-0.152845514
54357,54357,-0.149782414
54358,54358,-0.067760357
54359,54359,-0.084996342
54360,54360,-0.109855582
54361,54361,-0.067258247
54362,54362,-0.03314208
54363,54363,-0.192636685
54364,54364,-0.037187932
54365,54365,-0.052526006
54366,54366,-0.068924656
54367,54367,-0.151952936
54368,54368,-0.066500823
54369,54369,-0.050887693
54370,54370,-0.19162317
54371,54371,-0.185129956
54372,54372,-0.165635058
54373,54373,-0.135181636
54374,54374,-0.194635361
54375,54375,-0.088382488
54376,54376,-0.061224399
54377,54377,-0.18500327
54378,54378,-0.113104177
54379,54379,-0.073043587
54380,54380,-0.127462854
54381,54381,-0.092516028
54382,54382,-0.107794696
54383,54383,-0.192813525
54384,54384,-0.040239297
54385,54385,-0.049351463
54386,54386,-0.118689873
54387,54387,-0.18828849
54388,54388,-0.088680925
54389,54389,-0.142524839
54390,54390,-0.055294377
54391,54391,-0.188520346
54392,54392,-0.026897786
54393,54393,-0.058876716
54394,54394,-0.178552179
54395,54395,-0.144255489
54396,54396,-0.033991828
54397,54397,-0.104582772
54398,54398,-0.148954859
54399,54399,-0.040133563
54400,54400,-0.084234275
54401,54401,-0.116139258
54402,54402,-0.013457525
54403,54403,-0.198073463
54404,54404,-0.165653854
54405,54405,-0.07402138
54406,54406,-0.084895261
54407,54407,-0.058215269
54408,54408,-0.119171997
54409,54409,-0.158224596
54410,54410,-0.085098723
54411,54411,-0.163170553
54412,54412,-0.029188412
54413,54413,-0.043275753
54414,54414,-0.034965944
54415,54415,-0.107194828
54416,54416,-0.130695114
54417,54417,-0.123164712
54418,54418,-0.013267014
54419,54419,-0.050812422
54420,54420,-0.016331446
54421,54421,-0.050971144
54422,54422,-0.045725577
54423,54423,-0.092250972
54424,54424,-0.083465697
54425,54425,-0.17026303
54426,54426,-0.100356535
54427,54427,-0.176685511
54428,54428,-0.017936272
54429,54429,-0.115599305
54430,54430,-0.176470639
54431,54431,-0.027785623
54432,54432,-0.166856787
54433,54433,-0.077446291
54434,54434,-0.171378896
54435,54435,-0.04441211
54436,54436,-0.085577977
54437,54437,-0.125183519
54438,54438,-0.04531303
54439,54439,-0.053526222
54440,54440,-0.104402388
54441,54441,-0.055973659
54442,54442,-0.055408806
54443,54443,-0.128880917
54444,54444,-0.051785761
54445,54445,-0.116269108
54446,54446,-0.016184743
54447,54447,-0.047002763
54448,54448,-0.018281608
54449,54449,-0.082451152
54450,54450,-0.093446479
54451,54451,-0.085105958
54452,54452,-0.15375334
54453,54453,-0.168782363
54454,54454,-0.024964301
54455,54455,-0.079361602
54456,54456,-0.109183748
54457,54457,-0.041793299
54458,54458,-0.190966309
54459,54459,-0.084555543
54460,54460,-0.140783301
54461,54461,-0.108890191
54462,54462,-0.168425681
54463,54463,-0.012775001
54464,54464,-0.019468274
54465,54465,-0.188237737
54466,54466,-0.109069171
54467,54467,-0.170328774
54468,54468,-0.07993612
54469,54469,-0.109605708
54470,54470,-0.03002956
54471,54471,-0.155609528
54472,54472,-0.017288847
54473,54473,-0.120314822
54474,54474,-0.161712856
54475,54475,-0.183194964
54476,54476,-0.162151313
54477,54477,-0.156199606
54478,54478,-0.190339573
54479,54479,-0.022463256
54480,54480,-0.100672201
54481,54481,-0.084348931
54482,54482,-0.099017642
54483,54483,-0.085344313
54484,54484,-0.046255959
54485,54485,-0.137594205
54486,54486,-0.075701051
54487,54487,-0.026491864
54488,54488,-0.022216874
54489,54489,-0.164650179
54490,54490,-0.16681634
54491,54491,-0.054788237
54492,54492,-0.138057151
54493,54493,-0.04922074
54494,54494,-0.163298942
54495,54495,-0.152927892
54496,54496,-0.067280401
54497,54497,-0.158525762
54498,54498,-0.101032375
54499,54499,-0.041730668
54500,54500,-0.142391277
54501,54501,-0.182779117
54502,54502,-0.188327258
54503,54503,-0.033821707
54504,54504,-0.086560364
54505,54505,-0.018457115
54506,54506,-0.094926079
54507,54507,-0.14891188
54508,54508,-0.014101278
54509,54509,-0.034798131
54510,54510,-0.159724106
54511,54511,-0.182802533
54512,54512,-0.131501918
54513,54513,-0.083844393
54514,54514,-0.070199944
54515,54515,-0.084632917
54516,54516,-0.087886182
54517,54517,-0.115408111
54518,54518,-0.120807362
54519,54519,-0.020895456
54520,54520,-0.170016324
54521,54521,-0.071903449
54522,54522,-0.10627282
54523,54523,-0.018204737
54524,54524,-0.024993787
54525,54525,-0.059454344
54526,54526,-0.097185927
54527,54527,-0.018884024
54528,54528,-0.154889175
54529,54529,-0.023536788
54530,54530,-0.098795371
54531,54531,-0.084855408
54532,54532,-0.114076932
54533,54533,-0.021889598
54534,54534,-0.165651753
54535,54535,-0.034949928
54536,54536,-0.104523469
54537,54537,-0.092078546
54538,54538,-0.195283126
54539,54539,-0.025316411
54540,54540,-0.172261634
54541,54541,-0.123944862
54542,54542,-0.131286699
54543,54543,-0.043380671
54544,54544,-0.163289718
54545,54545,-0.061735134
54546,54546,-0.159929187
54547,54547,-0.199536434
54548,54548,-0.021563898
54549,54549,-0.074437641
54550,54550,-0.01266461
54551,54551,-0.107059566
54552,54552,-0.011960059
54553,54553,-0.190621694
54554,54554,-0.182428792
54555,54555,-0.1658338
54556,54556,-0.05253146
54557,54557,-0.180091118
54558,54558,-0.101799932
54559,54559,-0.112311454
54560,54560,-0.021575233
54561,54561,-0.151834905
54562,54562,-0.15697402
54563,54563,-0.10898419
54564,54564,-0.199417737
54565,54565,-0.094628792
54566,54566,-0.086411237
54567,54567,-0.132742098
54568,54568,-0.101271255
54569,54569,-0.015321291
54570,54570,-0.144689845
54571,54571,-0.067565798
54572,54572,-0.040365799
54573,54573,-0.195628387
54574,54574,-0.094843838
54575,54575,-0.120881594
54576,54576,-0.158091429
54577,54577,-0.073926417
54578,54578,-0.196418848
54579,54579,-0.171624612
54580,54580,-0.10911133
54581,54581,-0.079289235
54582,54582,-0.136739718
54583,54583,-0.119044338
54584,54584,-0.113807107
54585,54585,-0.172542262
54586,54586,-0.144591623
54587,54587,-0.078307885
54588,54588,-0.098054179
54589,54589,-0.156714349
54590,54590,-0.101551416
54591,54591,-0.074575669
54592,54592,-0.091599321
54593,54593,-0.185485931
54594,54594,-0.138199231
54595,54595,-0.100832819
54596,54596,-0.131495291
54597,54597,-0.038975151
54598,54598,-0.171446078
54599,54599,-0.098852312
54600,54600,-0.096266271
54601,54601,-0.151354331
54602,54602,-0.136326896
54603,54603,-0.140631071
54604,54604,-0.118403695
54605,54605,-0.07805455
54606,54606,-0.10677207
54607,54607,-0.192418577
54608,54608,-0.041888334
54609,54609,-0.022587795
54610,54610,-0.030131947
54611,54611,-0.180718951
54612,54612,-0.164928624
54613,54613,-0.155103931
54614,54614,-0.160257061
54615,54615,-0.027377301
54616,54616,-0.170751206
54617,54617,-0.119981915
54618,54618,-0.012675444
54619,54619,-0.100818185
54620,54620,-0.115380271
54621,54621,-0.092956226
54622,54622,-0.131291591
54623,54623,-0.073661552
54624,54624,-0.076896599
54625,54625,-0.191324111
54626,54626,-0.017415572
54627,54627,-0.139091565
54628,54628,-0.058093508
54629,54629,-0.099281309
54630,54630,-0.052038492
54631,54631,-0.148492218
54632,54632,-0.08008715
54633,54633,-0.041093832
54634,54634,-0.181096922
54635,54635,-0.097228017
54636,54636,-0.155520945
54637,54637,-0.19194959
54638,54638,-0.020905568
54639,54639,-0.147127361
54640,54640,-0.115323391
54641,54641,-0.135124081
54642,54642,-0.024945488
54643,54643,-0.092378746
54644,54644,-0.089006593
54645,54645,-0.017874618
54646,54646,-0.121506273
54647,54647,-0.150736027
54648,54648,-0.174453802
54649,54649,-0.097431192
54650,54650,-0.154218878
54651,54651,-0.175548314
54652,54652,-0.030980829
54653,54653,-0.188001719
54654,54654,-0.095193236
54655,54655,-0.119714125
54656,54656,-0.065741996
54657,54657,-0.182700876
54658,54658,-0.126877316
54659,54659,-0.073938706
54660,54660,-0.08714081
54661,54661,-0.0505981
54662,54662,-0.048703755
54663,54663,-0.039493958
54664,54664,-0.069220379
54665,54665,-0.077417528
54666,54666,-0.182639142
54667,54667,-0.042314226
54668,54668,-0.026864208
54669,54669,-0.165338845
54670,54670,-0.180697316
54671,54671,-0.132173012
54672,54672,-0.190101741
54673,54673,-0.129114897
54674,54674,-0.143576301
54675,54675,-0.069590774
54676,54676,-0.011962939
54677,54677,-0.14269573
54678,54678,-0.165796963
54679,54679,-0.118393843
54680,54680,-0.115660128
54681,54681,-0.121887151
54682,54682,-0.19953919
54683,54683,-0.182917027
54684,54684,-0.011092305
54685,54685,-0.021757243
54686,54686,-0.047496091
54687,54687,-0.101569939
54688,54688,-0.025697263
54689,54689,-0.097964916
54690,54690,-0.052776203
54691,54691,-0.197138455
54692,54692,-0.128461012
54693,54693,-0.064934141
54694,54694,-0.119892919
54695,54695,-0.01933961
54696,54696,-0.063372846
54697,54697,-0.047353438
54698,54698,-0.096613965
54699,54699,-0.154661225
54700,54700,-0.139134298
54701,54701,-0.194640831
54702,54702,-0.195440101
54703,54703,-0.010764152
54704,54704,-0.135166337
54705,54705,-0.174985732
54706,54706,-0.057903998
54707,54707,-0.157965232
54708,54708,-0.05628334
54709,54709,-0.120500092
54710,54710,-0.054307038
54711,54711,-0.089622982
54712,54712,-0.039585789
54713,54713,-0.177806276
54714,54714,-0.154750497
54715,54715,-0.09653456
54716,54716,-0.067116098
54717,54717,-0.08667773
54718,54718,-0.199392554
54719,54719,-0.118166616
54720,54720,-0.15608399
54721,54721,-0.022311483
54722,54722,-0.176427667
54723,54723,-0.032960505
54724,54724,-0.142929121
54725,54725,-0.070428059
54726,54726,-0.187415793
54727,54727,-0.189974256
54728,54728,-0.02809396
54729,54729,-0.055814393
54730,54730,-0.110930528
54731,54731,-0.039004158
54732,54732,-0.020548966
54733,54733,-0.187436841
54734,54734,-0.028444218
54735,54735,-0.018471698
54736,54736,-0.012805503
54737,54737,-0.15352443
54738,54738,-0.098979772
54739,54739,-0.197614907
54740,54740,-0.054903875
54741,54741,-0.170497245
54742,54742,-0.059897744
54743,54743,-0.073593133
54744,54744,-0.080324516
54745,54745,-0.162294223
54746,54746,-0.015392511
54747,54747,-0.03290319
54748,54748,-0.156777665
54749,54749,-0.05575043
54750,54750,-0.013990883
54751,54751,-0.090296168
54752,54752,-0.100177017
54753,54753,-0.071165929
54754,54754,-0.183141267
54755,54755,-0.114274614
54756,54756,-0.128228643
54757,54757,-0.027969635
54758,54758,-0.166077162
54759,54759,-0.193984323
54760,54760,-0.187640749
54761,54761,-0.015653038
54762,54762,-0.15481823
54763,54763,-0.100144468
54764,54764,-0.179620193
54765,54765,-0.058892432
54766,54766,-0.019754885
54767,54767,-0.074282442
54768,54768,-0.044441805
54769,54769,-0.147287722
54770,54770,-0.150428699
54771,54771,-0.180881798
54772,54772,-0.059698759
54773,54773,-0.077488964
54774,54774,-0.136136326
54775,54775,-0.189696903
54776,54776,-0.020330817
54777,54777,-0.121324813
54778,54778,-0.073235058
54779,54779,-0.056641857
54780,54780,-0.083719027
54781,54781,-0.043619273
54782,54782,-0.032467888
54783,54783,-0.011690244
54784,54784,-0.012290426
54785,54785,-0.052593325
54786,54786,-0.106989342
54787,54787,-0.011719633
54788,54788,-0.172620163
54789,54789,-0.069780074
54790,54790,-0.079157078
54791,54791,-0.185563361
54792,54792,-0.097217214
54793,54793,-0.130000227
54794,54794,-0.131151896
54795,54795,-0.124380709
54796,54796,-0.035453527
54797,54797,-0.105046697
54798,54798,-0.08797412
54799,54799,-0.023620178
54800,54800,-0.069756732
54801,54801,-0.054577141
54802,54802,-0.155281843
54803,54803,-0.096970727
54804,54804,-0.020015791
54805,54805,-0.133068673
54806,54806,-0.105587756
54807,54807,-0.061193416
54808,54808,-0.172969063
54809,54809,-0.07790704
54810,54810,-0.068243928
54811,54811,-0.026361401
54812,54812,-0.049697331
54813,54813,-0.123744517
54814,54814,-0.055548755
54815,54815,-0.150385917
54816,54816,-0.078315251
54817,54817,-0.15648491
54818,54818,-0.031491669
54819,54819,-0.077957206
54820,54820,-0.181376129
54821,54821,-0.173653595
54822,54822,-0.151899896
54823,54823,-0.156701618
54824,54824,-0.102279931
54825,54825,-0.061731172
54826,54826,-0.188859961
54827,54827,-0.123624007
54828,54828,-0.092176045
54829,54829,-0.154011283
54830,54830,-0.040752914
54831,54831,-0.059742757
54832,54832,-0.163825045
54833,54833,-0.016122756
54834,54834,-0.19382154
54835,54835,-0.137421186
54836,54836,-0.129911506
54837,54837,-0.044316012
54838,54838,-0.139434926
54839,54839,-0.176971524
54840,54840,-0.104441303
54841,54841,-0.03500966
54842,54842,-0.150118428
54843,54843,-0.096187867
54844,54844,-0.130826081
54845,54845,-0.054750905
54846,54846,-0.16343365
54847,54847,-0.079735357
54848,54848,-0.119678219
54849,54849,-0.089638643
54850,54850,-0.01792597
54851,54851,-0.038734463
54852,54852,-0.066799306
54853,54853,-0.086871578
54854,54854,-0.11481468
54855,54855,-0.189887673
54856,54856,-0.104707384
54857,54857,-0.144723729
54858,54858,-0.029102251
54859,54859,-0.018195499
54860,54860,-0.068332879
54861,54861,-0.035125917
54862,54862,-0.102871741
54863,54863,-0.071560438
54864,54864,-0.019648085
54865,54865,-0.087808277
54866,54866,-0.097922961
54867,54867,-0.091222962
54868,54868,-0.113621628
54869,54869,-0.032270395
54870,54870,-0.121120255
54871,54871,-0.180181925
54872,54872,-0.174606359
54873,54873,-0.181292623
54874,54874,-0.077880605
54875,54875,-0.097907884
54876,54876,-0.012978944
54877,54877,-0.07204067
54878,54878,-0.141313968
54879,54879,-0.161870795
54880,54880,-0.14732655
54881,54881,-0.043735616
54882,54882,-0.06624801
54883,54883,-0.078683934
54884,54884,-0.069658691
54885,54885,-0.198858903
54886,54886,-0.063899484
54887,54887,-0.096953804
54888,54888,-0.101030689
54889,54889,-0.010895064
54890,54890,-0.093164953
54891,54891,-0.03527175
54892,54892,-0.04226751
54893,54893,-0.100056249
54894,54894,-0.180339959
54895,54895,-0.07576322
54896,54896,-0.124028049
54897,54897,-0.080479205
54898,54898,-0.109702791
54899,54899,-0.18289067
54900,54900,-0.012717327
54901,54901,-0.074514138
54902,54902,-0.111175169
54903,54903,-0.067055943
54904,54904,-0.144410818
54905,54905,-0.150206926
54906,54906,-0.057246456
54907,54907,-0.156191507
54908,54908,-0.049915351
54909,54909,-0.104480677
54910,54910,-0.044653348
54911,54911,-0.111225262
54912,54912,-0.14604154
54913,54913,-0.056010352
54914,54914,-0.082438604
54915,54915,-0.131728371
54916,54916,-0.179817493
54917,54917,-0.071184123
54918,54918,-0.110987675
54919,54919,-0.109306859
54920,54920,-0.14695818
54921,54921,-0.145952166
54922,54922,-0.03272481
54923,54923,-0.125919713
54924,54924,-0.082647693
54925,54925,-0.194040791
54926,54926,-0.06915264
54927,54927,-0.17108217
54928,54928,-0.046321178
54929,54929,-0.198849189
54930,54930,-0.167903958
54931,54931,-0.162318607
54932,54932,-0.158051607
54933,54933,-0.132408852
54934,54934,-0.177249126
54935,54935,-0.052046406
54936,54936,-0.073530947
54937,54937,-0.06467556
54938,54938,-0.140459426
54939,54939,-0.063302521
54940,54940,-0.105760673
54941,54941,-0.191855545
54942,54942,-0.124988051
54943,54943,-0.069906752
54944,54944,-0.022527495
54945,54945,-0.188875455
54946,54946,-0.078625533
54947,54947,-0.062741821
54948,54948,-0.039611875
54949,54949,-0.162721046
54950,54950,-0.052776668
54951,54951,-0.11565591
54952,54952,-0.076506613
54953,54953,-0.128076397
54954,54954,-0.182326383
54955,54955,-0.191876172
54956,54956,-0.126968341
54957,54957,-0.073366219
54958,54958,-0.111154906
54959,54959,-0.062942867
54960,54960,-0.102300822
54961,54961,-0.10529371
54962,54962,-0.096952052
54963,54963,-0.13664188
54964,54964,-0.150402548
54965,54965,-0.081745032
54966,54966,-0.157350354
54967,54967,-0.194146858
54968,54968,-0.115918884
54969,54969,-0.195544344
54970,54970,-0.14425328
54971,54971,-0.069993676
54972,54972,-0.185695459
54973,54973,-0.044968777
54974,54974,-0.060682515
54975,54975,-0.123027873
54976,54976,-0.09216675
54977,54977,-0.082810827
54978,54978,-0.118938252
54979,54979,-0.178400143
54980,54980,-0.155266835
54981,54981,-0.137052074
54982,54982,-0.043365299
54983,54983,-0.085354464
54984,54984,-0.101124787
54985,54985,-0.097778148
54986,54986,-0.034797997
54987,54987,-0.133742482
54988,54988,-0.150363979
54989,54989,-0.153403541
54990,54990,-0.082402421
54991,54991,-0.106375986
54992,54992,-0.034283691
54993,54993,-0.041756056
54994,54994,-0.053417246
54995,54995,-0.13109346
54996,54996,-0.166856588
54997,54997,-0.043759457
54998,54998,-0.191689421
54999,54999,-0.169307882
55000,55000,-0.022658987
55001,55001,-0.160048915
